speaker_id,sentence_id,sentence,is_question
8,853,"I paradoksalnie dosyć, bo pomija się, co się, pomija się niejako, co się ma dziać po urodzeniu dziecka, które jest, powiedzmy, w jakiś sposób niechciane — tu już nie będę wchodził w to, z jakich powodów, ale tez nie wchodzi się w to, co po aborcji, czyli co po, po zabiegu, który potrafi diametralnie wpłynąć na, na życie kobiety czy, czy, czy, czy, czy mężczyzny, ojca dziecka.",0
8,854,"I myślę, że takim przykładem była, była sytuacja pani Joanny, która, no cóż, niestety było to nagrane, która totalnie się załamała po tym, co zrobiła, przy czym bardzo jej też współczuję, bo, bo zrobiła co zrobiła, ale to jest to bardzo przykre, co ją spotkało.",0
8,855,"I tutaj właśnie do strony pro-choice pytanie: czy, czy, czy, czy, czy panie mają na, na swoim radarze, czy, czy, czy istotne jest z pań punktu widzenia właśnie ta opieka psychiatryczna, powiedzmy tak, nazwijmy to zupełnie ogólnie.",0
3,856,Ja się (niezrozumiałe)…,0
8,857,"…Dla kobiet, które dokonują aborcji i pewne, pewne też uświadomienie kobietom, że, że, że dokonanie aborcji może mieć swoje skutki nie tylko pozytywne, jeżeli ta aborcja jest potrzebna i chciana.",0
3,858,"Z punktu widzenia lekarskiego i myślę, że też z punktu widzenia tego, że, no znowu gdzieś tam wrócę do tego idealnego świata, decyzję o ciąży powinny podejmować osoby dojrzałe.",0
3,859,"Jeżeli dojdzie do ciąży z uwagi na to, że antykoncepcja zawiedzie, to taka pacjentka, jeżeli w tej ciąży nie chce być, ma szanse ją przerwać.",0
3,860,"W sytuacji, jeżeli będzie to dla niej trudne doświadczenie, może oczywiście skorzystać z konsultacji psychologicznej i psychiatrycznej.",0
3,861,"Myślę, że w życiu podejmujemy różnorakie decyzje, które raz się wiążą z tym, że uznajemy je za błąd, a raz z tym, że uznajemy tą decyzję za dobrą.",0
3,862,"Ja nasłuchałam się bardzo wielu dramatycznych historii związanych z tym, że pacjentki nie wyobrażały sobie kontynuacji życia w momencie, kiedy mają być w ciąży z niechcianym dzieckiem, z chorym dzieckiem; które prezentowały myśli samobójcze, myśli rezygnacyjne i tak, zalecałam im wtedy opiekę psychiatryczną.",0
3,863,"Także myślę, że w obu sytuacjach, zarówno z uwagi na przerwanie ciąży, być może nieprzemyślanej decyzji, albo na tą decyzję ktoś wpływał i ta pacjentka może mieć konsekwencje psychiczne po takiej aborcji, może też mieć je pacjentka, która jest zmuszana do kontynuacji ciąży niechcianej.",0
1,864,I mamy kolejny telefon.,0
1,865,"Tym razem jest to pani, słuchamy panią.",0
9,866,Dzień dobry.,0
1,867,Dzień dobry.,0
9,868,Dzwonię z (niezrozumiałe).,0
9,869,"Przysłuchuję się dyskusji państwa i chciałabym odnieść się do stwierdzenia, że aborcja to ok.",0
9,870,Nie jest ok.,0
9,871,Tak samo aborcja jak wyrwanie zęba nie jest ok.,0
9,872,"Dlatego, że zawsze jest to ingerencja w ludzkie ciało i o tym powinien decydować lekarz.",0
9,873,"Podchodzicie państwo w tej dyskusji pod clue całego problemu, bo dyskutujecie o jakichś przypadkach, a z tego, co rozumiem, chodzi tutaj o dowolność, o usuwanie ciąży do dwunastego tygodnia.",0
9,874,"Czyli po prostu tak sobie, na życzenie — się zdarzyło, to sobie usuwam.",0
9,875,"Jeszcze chciałabym usłyszeć zdanie pań po lewej stronie mojego ekranu odnośnie antykoncepcji, bo usuwanie ciąży to już jest skutek, a zupełnie pomijacie antykoncepcje, a jesteście panie bardzo światłe, europejki, wykształcone.",0
9,876,"Więc ja się w ogóle dziwię, że jest problemem aborcja w dzisiejszych czasach.",0
9,877,Dziękuję bardzo.,0
1,878,Dzięki serdeczne.,0
5,879,Nie ma stuprocentowej metody antykoncepcji.,0
5,880,Sama zaszłam w ciażę podczas stosowania antykoncepcji hormonalnej.,0
5,881,"I to była nieplanowana ciąża, ale moja córka jest dzieckiem chcianym, bo taką podjęłam decyzję.",0
5,882,"Chociaż w Polsce nie miałam prawa podjąć takiej decyzji, na szczęście miałam takie warunki finansowe, że mogłabym ewentualnie szukać tej aborcji gdzieś za granicą.",0
5,883,"Ale gdybym byłą w takiej sytuacji, w której okazałoby się, że jestem w ciąży z płodem, który jest ciężko, nieodwracalnie uszkodzony — na pewno bym podjęła decyzję o aborcji, bo już wtedy mój tata był po wylewie i wiedziałam, co się wiąże z opieką nad osobą bardzo mocno zależną, z dużymi deficytami poznawczymi i nie byłabym w stanie się opiekować i tatą, i dzieckiem będącym w podobnym stanie.",0
5,884,"I chciałabym, żeby każda kobieta mogła podejmować swobodnie te decyzje, żeby nikt na nią nie wywierał wpływu.",0
5,885,"Dlatego jestem za prawem do przerywania ciąży i dlatego uważam, że każda z nas powinna te decyzje móc podejmować samodzielnie w swoim sumieniu.",0
5,886,"Nie narzucając tej decyzji innym kobietom, nie mówiąc, co mają robić.",0
5,887,"Każda z nas może po prostu podjąć decyzję, bo to jest jej życie, jej ciało.",0
1,888,"Tak, pani poseł?",1
4,889,"No, jakby no my mamy odmienne stanowisko.",0
4,890,"Dla mnie to nie jest jej ciało, bo tutaj i rola jest przede wszystkim dziecka, które jest dla mnie człowiekiem, cały czas będę to powtarzać.",0
4,891,"Jest rola również ojca, mężczyzn, którzy również są odpowiedzialni, bo to wracam do wcześniejszego pytania, ale było pytanie w zasadzie o antykoncepcję.",0
4,892,"Antykoncepcja, o tym powinniśmy mówić, jest w Polsce dostępna wszędzie i w stu procentach.",0
4,893,A antykoncepcja dzisiaj może powodować…,0
5,894,…Ale nie jest w stu procentach skuteczna.,0
4,895,Ale może być w stu procentach skuteczna…,0
5,896,…Nie jest.,0
4,897,"…jeżeli państwo, o jeszcze tylko dodam, bo to może też jest bardzo ciekawy aspekt, ponieważ w szkole podstawowej mówiliśmy ostatnio o tabletce dzień po, mówimy teraz dzisiaj o antykoncepcji, natomiast właśnie dzisiaj…",0
1,898,"…No właśnie, a propos tabletki “dzień po”, pani głosowała, jak rozumiem, przeciwko temu, by…",0
4,899,"…Akurat się wstrzymałam, ponieważ moja poprawka nie została przyjęta przez większość akurat w Sejmie, dlatego mój głos był wstrzymujący.",0
4,900,"Natomiast do czego chciałam wrócić, bo dzisiaj mamy wszystko dostępne, natomiast obecny rząd i obecna Minister Edukacji razem z całym Ministerstwem obecnym Edukacji proponuje by, bo jesteśmy przy antykoncepcji, by w edukacji w szkole podstawowej usunąć podstawowe informacji na temat, w jaki sposób uchronić się przed niechcianą ciążą, czyli na przykład proponuje się, by usunąć informacji na temat, na temat tego, jak wygląda cykl miesiączkowy.",0
4,901,"Proponuje się, by w ogóle…",0
5,902,"…Nie, przepraszam, ale…",0
4,903,"…Ale pani poseł, proszę mi nie, ale…",0
5,904,…To jest kłamstwo.,0
4,905,Nie jest kłamstwo…,0
5,906,…Jest.,0
4,907,"…bo ja mam, ja mam nawet ze strony Ministerstwa screeny w telefonie i za chwilę pani…",0
5,908,"To są propozycje jakichś osób, które to sobie zgłosiły na stronę Ministerstwa.",0
5,909,To nie jest decyzja Ministerstwa.,0
4,910,"Ale pani poseł, nie, pani, pani, pani, pani poseł, zaproponowaliście w tych rozwiązaniach, ja zgłosiłam do państwa, do Ministerstwa Edukacji sprzeciw wobec tego, ponieważ również proponujecie, by z nauczania w szkole podstawowej usunąć informacje o tym, w jaki sposób zapobiegać przenoszeniu chorobom drogą, chorobom drogą płciowym.",0
5,911,"Czy chce pani powiedzieć, że Prawo i Sprawiedliwość lansowało naukę o antykoncepcji w szkołach?",1
5,912,Bo nie wydaje mi się.,0
4,913,"Ale pani poseł, ja mówię, mówię w tej chwili o istotnej rzeczy.",0
1,914,"Chciałbym powiedzieć, że mamy kolejne telefon, który już długo czeka i to kolejna pani, która się nie może doczekać, aby zadać pytanie.",0
1,915,"Także panie pozwolą, że tym razem przerwę dość bezceremonialnie, by posłuchać pytania.",0
1,916,Halo?,1
10,917,Dobry wieczór.,0
1,918,Dobry wieczór.,0
10,919,Ja dzwonię z Krakowa.,0
10,920,"W skrócie powiem, że jakby swoimi poglądami nie będę się dzielić.",0
10,921,"Nie zgadzam się z żadną ze stron, ale mniejsza o to.",0
10,922,W związku z tym mam po pytaniu do każdej ze stron debat oraz trzecie pytanie dla obu zespołów.,0
10,923,"Także do pań ze strony pro-life: czy popierają panie protesty, które pojawiają się na ulicach, które pojawiają się przy klinikach aborcyjnych?",1
10,924,"Czy ja naprawdę od kilku lat nie mogę się bezpiecznie przejść z młodszą siostrą, ba — sama za spokojem po centrum Krakowa, żeby nie narażać się na gorszące zdjęcia?",1
10,925,"Nie będę dywagować, czy one są prawdziwe, czy przerobione, ale z pewnością są, że się tak eufemistycznie wyrażę, nietaktowne.",0
10,926,"Od razu zadam pytanie do strony pro-choice, nawiązując troszkę do tego pierwszego telefonu: czy w małżeństwie planującym dzieci, zawarte zostało małżeństwo, jest to jednak również prawne, tak?",1
10,927,"Czy mężczyzna naprawdę może być zupełnie wykluczony z tego procesu decyzyjnego aborcji bez wskazań, a jeśli tak, to czy w związku z tym para, która współżyje w świadomości mężczyzny bez zgody na dziecko, zabezpieczają się dwiema formami antykoncepcji, nastąpi przykry przypadek, że tak potocznie powiem no „wrobienia w dziecko”, to czy mężczyzna nie powinien mieć w tej sytuacji możliwości udowodnienia tego w celu rezygnacji z obowiązku alimentacyjnego?",1
10,928,"A pytanie do obu zespołów: co myślą panie o procesie legalizacji procedury podwiązania jajowodów, dlaczego o tym się w ogóle nie mówi?",1
10,929,I jestem tu zainteresowana odpowiedzią obu stron debaty.,0
1,930,Dziękuję bardzo.,0
1,931,To może zacznijmy…,0
5,932,…Od kogo?,1
1,933,Od końca.,0
1,934,"To może zacznijmy od końca, dobrze?",1
1,935,"Procedura podwiązania jajowodów, króciutko — tak czy nie?",1
5,936,"Tak, niestety jest w Polsce cały czas nielegalna.",0
5,937,"Jestem za tym, żeby można było to robić, dlaczego nie?",1
3,938,"Tak, jestem za tym, żeby kobieta mogła zdecydować, czy chce mieć, czy chce zastosować taką formę koncepcji, skoro mężczyzna może nasieniowody podwiązać.",0
1,939,Pani profesor?,1
2,940,"Tak, ale musi to być decyzja medyczna w sensie takim, że jeżeli my operujemy pacjentkę po trzech cięciach cesarskich na przykład i grozi rozejście się tej blizny w kolejnej ciąży, bądź też jest krwotok, to decydujemy o tym, że podwiązujemy jajowody, my medycy.",0
2,941,"Natomiast, natomiast czy pacjentka, jeżeli by chciała decydować o podwiązaniu jajowodów?",1
2,942,"Nie wiem, dlaczego to jest do tej pory nielegalne.",0
1,943,Pani poseł.,0
4,944,"Ja również, jeżeli chodzi o podwiązanie jajowodów, myślę, że jakaś przestrzeń powinna być do debaty w tej sprawie, ale też trzeba zaznaczyć jedną rzecz, że pacjentka musi wiedzieć, że jakby pewne procedury nie mają odwrotu zdrowotne, i, i to jest…",0
1,945,"…No właśnie, chciałem to powiedzieć.",0
1,946,"To jest proceduralnie nieodwracalna, prawda?",1
1,947,Dobrze…,0
4,948,"…I, i to jest bardzo istotne, bo jak by być może pojawi się w życiu pacjentki pewien,",0
4,949,"pewna zmiana woli i, i być może ta procedura może być nieodwracalna.",0
4,950,(niezrozumiałe) wtedy wazktomię…,0
1,951,"No dobrze, a…",0
5,952,"…To wtedy rozumiem, że można pobrać ewentualnie jajeczka i wtedy jest procedura in vitro.",0
1,953,Sekundeczkę.,0
4,954,Ale to jest kwestia pacjentki.,0
4,955,"Ona o tym decyduje pani poseł, no ale…",0
5,956,"…No tak, ale może, może taką też podjąć decyzję",0
4,957,"Myślę, że wszystko musi być bardzo świadome i dużo informacji na ten temat.",0
1,958,"Szanowne panie, to ja pozwolę sobie skrócić tamto pytanie i sprowadzić je do pytania: dobrze, a co właśnie z tymi protestami pod klinikami aborcyjnymi?",1
1,959,"Czy… Właśnie z jednej strony pani mówi, że ona nie chce tego oglądać, bo to są no obrazy, których no, z którymi nie chce się konfrontować, ale ktoś może powiedzieć: „ale oni mają prawo demonstrować”, prawda?",1
1,960,"Każdy ma prawo do swobody demonstrowania, tak jak mu się podoba.",0
1,961,Jak wybrnąć z tej kwestii?,1
1,962,Gdzie tutaj postawić granice?,1
1,963,Czy wolność powinna obowiązywać również przy wolności demonstrowania?,1
1,964,Czy nie?,1
5,965,"Ja krótko, bo jednak zainteresowało mnie jeszcze jedna część tego wypowiedzi, pytań pani, pani słuchaczki.",0
5,966,"Jeżeli chodzi o protesty, jest wolność demonstrowania, oczywiście, natomiast jesteśmy na stanowisku chronienia dzieci, praw dziecka, to także przed brutalnymi obrazami.",0
5,967,"Są też filmy, których z powodu brutalnych scen nie można dzieciom do określonego wieku oglądać, natomiast jeżeli idą ulicą, to mogą się przypadkiem natknąć na obrazy, które nie powinny być im prezentowane.",0
5,968,"I to jest tyle na ten temat, na temat protestów.",0
1,969,Pani doktor?,1
5,970,"Będę mogła wrócić jeszcze do tej, jednego, jednego wątku?",1
5,971,"Który dotyczy, dotyczył tego, czy, czy, czy ojciec, tam kwestia alimentów, tak?",1
1,972,"Będzie pani mogła, będzie pani mogła wrócić.",0
1,973,Tak będzie pani mogła wrócić.,0
5,974,To jeszcze bardzo chętnie.,0
1,975,Pani doktor?,1
3,976,"Powiem tak, podpisuję się pod tym, jeżeli chodzi o dzieciaki.",0
3,977,"Podpisuje się też pod kwestią taką, że pacjentki, to jest dla pacjentek bardzo trudne, bo pacjentki, które w tym momencie trafiają do szpitali, w których są wykonywane aborcje, trafiają z ciąż chcianych, tylko z ciąż patologicznych z chorymi dziećmi, więc one bardzo ciężko przechodzą przez…",0
1,978,"No dobrze, ale to jest prawo do demonstrowania i prawo…",0
3,979,"…Ok, no to…",0
1,980,"…I prawo do, i prawo do tego, by nie być niepokojonym przez pewne obrazy.",0
1,981,"To ja już, już…",0
3,982,…OK.,0
1,983,Staram się właśnie te oba prawa tutaj zarysować.,0
1,984,"Jedni mówią: ważne jest to, by chronić dzieci albo także samych siebie.",0
1,985,"Nie chcę tego oglądać i proszę mi tego nie, nie, nie, nie narzucać.",0
1,986,"A inni mówią: hello, to jest prawo do demonstrowania.",0
1,987,Które prawo jest ważniejsze?,1
4,988,"Które jest ważniejsze, trudno stwierdzić.",0
4,989,Natomiast no oczywiście jest prawo do demonstrowania.,0
4,990,"Jeżeli obrazy się nie podobają, no ale pewnie są prawdziwe i pewnie w jakiś sposób prezentują to, co widzi właśnie ten odbiorca, który demonstruje i uważam, że ma do tego prawo.",0
4,991,Ja powiem inaczej.,0
4,992,"Drugie środowiska, po drugiej stronie, kiedy widzieliśmy marsze kobiet, te marsze kobiet też demonstrowały w sposób, w sposób, który nie wszystkim się podobał.",0
4,993,"Czasami było bardzo wulgarnie, czasami było bardzo nieprzyjemnie.",0
4,994,"W tych demonstracjach uczestniczyły dzieci, pomimo że bardzo ordynarne i wulgarne, wulgarne i sceny, i słowa tam padały, więc no można pytać, która forma demonstracji jest dobra, która jest przyzwoita, a myślę, że tym, jeżeli chodzi o te obrazy, po prostu je stwierdzić…",0
1,995,"…Dobrze, dobrze to ja panią spytam, która, czy, czy w związku z tym zakazać obu forum demonstracji, bo jedni klną jak szewcy, a drudzy pokazują gorszące obrazki?",1
4,996,"To znaczy gorszące obrazki zależy, bo pewnie chodzi o obrazy, które…",0
1,997,…No rozczłonkowane ludzkie płody to nie jest obrazek…,0
4,998,"…Nie wiem, czy to jest…",0
1,999,"…, który chciałbym na przykład oglądać przy śniadaniu.",0
4,1000,No może nie.,0
4,1001,"Natomiast nie wiem, czy on jest tak gorszący.",0
4,1002,"Myślę, że widzieliśmy w różnych mediach inne bardziej gorszące rzeczy, które spotykamy na różnych innych marszach.",0
4,1003,"Dla mnie bardzo nieodpowiednie były marsze w dwa tysiące dwudziestym roku, były ogromnie wulgarne.",0
4,1004,"Sama miałam w mojej miejscowości marsz, który w zasadzie skupiał się tylko do przeklinania na ulicy i, a potem wielu telefonów mieszkańców, którzy byli wręcz wystraszeni tym, co się działo na tej ulicy.",0
1,1005,Pani profesor.,0
4,1006,"Dlatego no można to rozważać, no.",0
2,1007,"Jeżeli jest prawo do demonstracji, to zarówno jedna, jak i druga strona ma to prawo.",0
2,1008,"Natomiast tu, jeżeli chodzi o dzieci, to jestem przeciwna, żeby dzieci na to patrzyły.",0
1,1009,To jest nierozstrzygalny w takim razie spór.,0
1,1010,"Obiecałem pani, że pani dokończy.",0
1,1011,"Mamy jeszcze jeden telefon, więc szybciutko, jeśli mogę prosić.",0
5,1012,To szybciutko.,0
5,1013,"Odpowiadając na pytanie, co w sytuacji, w której to mężczyzna nie chce mieć dziecka, a kobieta, to było taki termin, myślę że już dosyć nieaktualne, ale no używane potocznie „wrobienia w dziecko”.",0
5,1014,Jeżeli kobieta zaświad…,0
1,1015,"…Dlaczego nieaktualne, przepraszam?",1
5,1016,"No myślę, że to już jest naprawdę rzadko spotykane, ale miałam krótko, więc nie nie róbmy odboczki.",0
5,1017,"Jeżeli kobieta deklaruje, że stosuje antykoncepcję i to jest nieprawdą, i oszukuje swojego partnera, to wówczas jest to taka sama sytuacja jak tak zwany „stealthing”, czyli wtedy kiedy partner mówi, że, no, stosuje antykoncepcję mechaniczną, a w trakcie, no, jej się, jej się pozbywa, oszukuje partnerkę.",0
5,1018,Czyli w takiej sytuacji mamy do czynienia z oszustwem i jest to ewentualnie podstawą do… w niektórych krajach jest to traktowane na równi z gwałtem.,0
5,1019,"Możemy tu rozmawiać o kategoriach prawnych, natomiast jest pole do dyskusji, żeby wtedy ewentualnie wyłączyć się z obowiązku świadczenia alimentacyjnego, gdyż doszło do zapłodnienia w drodze…",0
1,1020,…Wrobienia.,0
1,1021,Doszło do wrobienia w dziecko.,0
5,1022,"Nie wrobienie, ale w drodze oszustwa.",0
5,1023,"Ale to trzeba oczywiście udowodnić przed sądem, że rzeczywiście tak było, a że to nie był przypadek, tylko że rzeczywiście była taka deklaracja partnerki i że ona po prostu oszukiwała.",0
3,1024,Może na piśmie warto to zgłaszać.,0
1,1025,Przed stosunkiem?,1
3,1026,Tak.,0
1,1027,Wszystko trzeba byłoby na piśmie?,1
3,1028,"No w parze, bo rozumiem tutaj było o małżeństwie mowa.",0
3,1029,Raczej w pytaniu było małżeństwo.,0
1,1030,"Ale powinniśmy sobie w małżeństwie za każdym razem, jak idziemy do łóżka…",0
5,1031,"Myślę, że w małżeństwie powinno być jednak zaufanie do siebie, bo inaczej (niezrozumiałe) z tego nie będzie.",0
1,1032,Nie bo…,0
3,1033,"…Jakaś zgoda, przynajmniej jeśli chodzi o prokreację.",0
1,1034,"No dobrze, ale to co w związku z tym pani proponuje?",1
1,1035,"Dobra, ale to w małżeństwie, a co jeśli na przykład to nie jest małżeństwo?",1
1,1036,"No jeśli ktoś mieszka z kimś bez ślubu, najzwyczajniej w świecie mówiąc, i nieważne czy mieszka dwanaście lat, czy dwanaście godzin.",0
3,1037,"No to może też warto, żeby mieli ustalone, czy chcą mieć dziecko.",0
1,1038,"A pani chciałaby, żeby to wszystko ustalać na piśmie?",1
1,1039,"Ja tylko pytam, ja nie, nie chcę polemizować.",0
3,1040,"Ja bym chciała, żeby nie było takich problemów.",0
1,1041,Ja też bym chciał.,0
5,1042,Wszyscy byśmy chcieli.,0
3,1043,"Więc myślę, że to jest na piśmie…",0
5,1044,…Ale są różne sytuacje w życiu.,0
3,1045,"…jest potem łatwiej, łatwiejsze do, na przykład do udowodnienia jako oszustwo, prawda?",1
1,1046,"Jezu, ale naprawdę, naprawdę za każdym razem wszystko na piśmie?",1
3,1047,No trochę ten świat tak zmierza.,0
5,1048,"Nie, nie, nie.",0
5,1049,Nie.,0
5,1050,"Naprawdę, mówmy też o tym, że jest miłość w tym wszystkim, że ludzie, większość ludzi, większość dzieci jednak jest chcianych.",0
1,1051,"Właśnie nie mam żadnej miłości, mamy wszystko na piśmie.",0
5,1052,"A większość, a z kolei większość aborcji dokonują kobiety, które już są matkami.",0
5,1053,Sześćdziesiąt jeden procent kobiet już ma przynajmniej jedno dziecko.,0
1,1054,"Szanowni państwo, teraz kolej, czas na kolejny telefon.",0
1,1055,Słuchamy.,0
11,1056,Dobry wieczór.,0
1,1057,"Dobry wieczór, panu.",0
11,1058,"Ja bym chciał, przedstawię się — Kacper z Małej Wsi w województwie wielkopolskim.",0
11,1059,"Ja bym chciał taką, zacząć od takiej małej dygresji, mam nadzieję, że tu redaktor pozwoli, ja bym chciał się spytać pani Żukowskiej czy ona jest chrzczona w Kościele Katolickim.",0
5,1060,"To chyba nie jest dyskusja na ten temat, panie redaktorze.",0
1,1061,Mhm.,0
11,1062,"Ale jak tylko chciałbym wiedzieć, czy pani jest chrzczona w Kościele Katolickim, czy nie?",1
5,1063,Ale to nie jest dyskusja na ten temat.,0
1,1064,Ale pani zdecydowanie…,0
11,1065,…Ale…,0
1,1066,Ale bardzo pana przepraszam.,0
11,1067,Nie,0
1,1068,"Nie, ale nie, nie, nie, przepraszam.",0
1,1069,Jako prowadzący rozmowę…,0
11,1070,…Ja wiem…,0
1,1071,"…myślę, że…",0
11,1072,…Co?,1
1,1073,Każdy ma prawo odpowiedzieć lub nie odpowiedzieć na to pytanie i nie można wymuszać.,0
4,1074,Klauzula sumienia.,0
1,1075,"To jest właśnie klauzula sumienia pani poseł Żukowskiej, która nie ma ochoty odpowiadać na pytanie, czy jest ona, czy nie.",0
4,1076,…Na którą się można powołać w tej chwili.,0
1,1077,"Więc jeśli pan ma jakieś pytanie do, do naszych…",0
11,1078,"Dobrze, to ja będę… Tak ja mam pytanie, tylko mówię od dygresji, bo jeżeli pani Żukowska jest, pani nie musi odpowiadać, jeżeli pani Żukowska jest, jeżeli pani na przykład, bo kiedyś tam zadała pytanie, że księża powinni się tłumaczyć z tego skąd mają pieniądze, to wie pani co — nas pani zdanie nie obchodzi, dopóki w Kościele Katolickim kobiety nie będą mogli być księżmi, to pani zdanie jest nic niewarte.",0
11,1079,"Taka mała dygresja do tego pani powiedziała do, do…",0
5,1080,"Dobrze, dziękujemy.",0
5,1081,Także to chyba nie było pytanie na temat.,0
1,1082,"Dobrze, właśnie, przepraszam, czy pan chciałby zadać jakieś pytanie?",1
5,1083,Na temat.,0
11,1084,"Tak, oczywiście.",0
1,1085,To słuchamy.,0
11,1086,"Najpierw do, bo… Panie nie dojdą do ładu, nikt nie dojdzie do ładu i trzeba by trzeba by powiedzieć, że tu trzeba znaleźć kompromis.",0
11,1087,"I nie wiem, ja…, ja jestem szczęśliwym ojcem, szczęśliwym mężem.",0
11,1088,"Ja rozmawiałem ze swoją żoną, ja rozmawiałem ze swoją teściową na ten, na temat aborcji, również z przyjacielem i bo my wszyscy mamy takie same zdanie, że jeżeli jest zagrożenie życia, jeżeli ta ciąża pochodzi właśnie z gwałtu, kazirodztwa, jeżeli, że te dziecko może się urodzić chore, to wtedy powinna być decyzja, czy kobieta chce urodzić, czy nie.",0
11,1089,"Tak jakby chyba tak, tak nawet był ten kompromis przed wyrokiem Trybunału.",0
1,1090,"Tak zwany kompromis aborcyjny, tak, tak.",0
11,1091,"Tak, jak ja.",0
1,1092,"…Ale pytanie, błagam.",0
11,1093,(niezrozumiałe),0
1,1094,"Przepraszam, bo ja nie, nie, nie chcę, nie chcę panu z kolei odbierać prawo do wyrażania poglądów, ale umawialiśmy się na taką formułę, że państwo dzwonią z pytaniami.",0
11,1095,"Tak, ale ja mam właśnie takie pytanie jeszcze tutaj, bo to jest takie pytanie, co było w tym źle i dlaczego by tak nie mogło być?",1
11,1096,To jest jedno.,0
11,1097,"A, a takie pytanie do prawej strony, bo, bo tam pani, pani z PiS-u bardzo mocno się upiera, że to jest już, to jest człowiek, jest prawo do życia, to ja mam takie dwa pytania: dlaczego jak partia PiS była u władzy, nie wprowadzono od wtedy pięćset plus od momentu, od momentu poczęcia takiego dziecka, a nie od momentu urodzenia.",0
1,1098,Pięćset plus.,0
3,1099,Pięćset plus.,0
5,1100,Pięćset plus od poczęcia.,0
11,1101,"Oraz dlaczego w przypadku, oraz dlaczego w przypadku poronienia nie było na przykład prawa do zasiłku pogrzebowego?",1
1,1102,Dziękujemy bardzo.,0
1,1103,To może najpierw pytanie do pani.,0
4,1104,W sensie zasiłku…,0
1,1105,Dlaczego nie było pięćset plus od poczęcia?,1
4,1106,No bo decyzja była jakby od poczęcia.,0
4,1107,"Dlaczego nie było od poczęcia, tak?",1
4,1108,"No myślę, że nakłady finansowe przede wszystkim są na dziecko wtedy, kiedy jest ono już na świecie.",0
4,1109,"Oczywiście być może badania kosztują, badania lekarskie w czasie ciąży kobiety, ale one są też refundowane, dlatego no pięćset plus jest świadczeniem już na wydatki, które ponosi się na dziecku, które jest z nami na świecie.",0
1,1110,A zasiłek pogrzebowy w przypadku poronienia?,1
4,1111,"A zasiłek — no być może jest to przestrzeń do tego, by o tym porozmawiać.",0
4,1112,"Kwestia tego, czy każde dziecko, które jest ronione, czy ono ma, że tak powiem pogrzeb.",0
3,1113,No jest człowiekiem według tego jak…,0
4,1114,"…Ale, ale, ale, ale no jakby można…",0
5,1115,"…Jedna czwarta ciąż kończy się samoistnie poronienie, no więc musielibyśmy uznać wszystkie te ciążę.",0
4,1116,"No więc dokładnie, więc, więc to jest, to jest, to jest pytanie.",0
4,1117,"Natomiast być może jest przestrzeń na to, na, przestrzeń na to, by o tym rozmawiać.",0
2,1118,Mogę?,1
1,1119,"Tak, tak słuchamy.",0
1,1120,Bo…,0
2,1121,"To jest ad vocem, dlatego, że u tych kobiet, które ronią ciążę, to w większości przypadków, jeżeli życzą sobie badania genetycznego po poronieniu, to zrobienie badania genetycznego umożliwia pochówek dziecka i równocześnie otrzymują zasiłek.",0
5,1122,"A wie pani, ile kosztuje takie badanie genetyczne?",1
5,1123,Czterysta złotych.,0
5,1124,Dlatego to właśnie lewica wprowadza teraz projekt ustawy…,0
2,1125,…Czterysta złotych…,0
5,1126,"…który mówi, że nie trzeba będzie wykonywać z tych badań genetycznych, wydawać tych pieniędzy, jeżeli — i tu znowu mamy do czynienia z decyzją, jeżeli ktoś rzeczywiście uważa, że to było dziecko i chce pochować.",0
5,1127,"Ten, kto nie, nie będzie miał też takiego obowiązku.",0
2,1128,"Ale tu nie było o obowiązku, tylko chęć kobiety do tego, że chce pochować dziecko, w związku z czym rzeczywiście za to badanie genetyczne płaciła.",0
2,1129,"Myśmy zawsze uprzedzali, że jest to koszt i na to się część pacjentek zgadzała, a te, które się nie zgadzały, nie chowały.",0
1,1130,"No dobrze, ale to sekundkę, bo ja nie rozumiem tutaj, czy tu jest jakiś spór między paniami?",1
1,1131,"Bo czy nie można zrobić tak, że no jeśli ktoś powie, że chce pochować to dziecko, które zostało poronione, jak rozumiem, samoistnie albo…",0
5,1132,"Nie ma, tylko do tej pory właśnie ustawa wymaga stwierdzenia…",0
2,1133,…Badania…,0
5,1134,"…płci zmarłego i tutaj w przypadku płodów na wczesnym etapie rozwoju, no nie ma jeszcze wykształconych organów płciowych, więc to trzeba stwierdzać drogą genetyczną, a to kosztuje, więc dla tych, którzy, bo ja rozumiem żałobę, dlatego właśnie ja szanuję inne, inny pogląd, światopogląd, podejście do, do życia, do, do płodu, do ciąży.",0
5,1135,"Jeżeli ktoś naprawdę ma poczucie, że musi pochować płód, z którym był miesiąc czy dwa miesiące w ciąży — to jest ok, ja to szanuję, ale też naprawdę w drugą stronę przyjmijmy, że nie każda kobieta czuje się matką od momentu zobaczenia dwóch kresek na teście ciążowym.",0
5,1136,"Ja się poczułam matką tak naprawdę, jak urodziłam swoją córkę, w tym momencie.",0
1,1137,Kolejny telefon.,0
1,1138,"Halo, halo?",1
12,1139,Dzień dobry.,0
1,1140,"Dzień dobry, pani.",0
12,1141,W sumie dobry wieczór,0
1,1142,Dobry wieczór.,0
12,1143,Dzwoni Dominika ze Sławna.,0
12,1144,Mam dwa pytania.,0
